Unnamed: 0,id,cause,effect,label,ceq
1831,1395,My phone rang.,I did not get any calls.,0.0,6.69904538603249e-05
1832,1156,I ran five miles.,I reached the top of the building.,0.0,0.012560055231981821
1833,1374,The man dealt well with the tragedy.,He refused to talk about it.,0.0,0.02049412021597147
1834,259,She wanted to avoid recognition.,The celebrity wore sunglasses.,1.0,0.004655496190364668
1835,346,It was fake.,The photograph faded.,0.0,0.008118480511735532
1836,1417,The children hit a ball into her yard.,The children rang the bell at the woman's house.,1.0,0.01909717653061082
1837,173,The host served dinner to his guests.,His guests were gracious.,1.0,0.03746987908769871
1838,64,He entered the house.,The man removed his coat.,1.0,0.008733120658258021
1839,444,The student was in a rush to get to school on time.,He left his assignment at home.,1.0,0.033966473655836264
1840,221,The girl wanted to make her mother happy.,The girl picked a flower for her mother.,1.0,0.0320543660766647
1841,1306,I climbed several flights of stairs.,I understood the story.,0.0,0.002966101476584606
1842,320,They were hot.,The children ran through the sprinkler.,1.0,0.008500507146576063
1843,224,The man uncovered incriminating evidence against his enemy.,The man blackmailed his enemy.,1.0,0.019581930038005537
1844,325,His brother kicked him.,The boy giggled uncontrollably.,0.0,0.025730464361725675
1845,1449,I shot the rubber band.,It stretched.,0.0,0.033864260125193835
1846,12,The elderly woman suffered a stroke.,The woman's daughter moved in to take care of her.,1.0,0.023053810496123813
1847,1443,Their responses on the assignment were identical.,The teacher praised the pair of students.,0.0,0.0172980411299295
1848,1235,I blew into it.,The balloon poped.,0.0,0.019284187711284918
1849,183,I planted the seeds in the soil.,I watered the soil.,0.0,0.04421569177231223
1850,1248,The girl saw a trailer of her favorite actor.,She asked him for his autograph.,0.0,0.017934784260227658
1851,1158,The fire alarm blared.,The woman covered her nose.,0.0,0.008782477828719317
1852,437,They were retired.,The couple travelled south for the winter.,1.0,0.003958222635170012
1853,1451,I eradicated the poison ivy from my yard.,I no longer broke out into a rash.,1.0,0.04300448899095495
1854,434,It was the top of the hour.,The clock chimed.,1.0,0.0244038740942273
1855,1268,The pimples ripened.,We squeezed them.,1.0,0.02112218420015746
1856,1287,The boy had trouble buttoning his tight shirt.,He asked his mother for help.,0.0,0.017655546783493823
1857,1178,I intentionally bumped into the stranger.,I apologized to him.,0.0,0.006025222848946364
1858,193,He received a perfect score.,The student flaunted his test grade to his classmates.,1.0,0.04645609896343289
1859,218,The student's answer on the exam was incorrect.,The teacher subtracted points off the student's grade.,1.0,0.07804112817468423
1860,1,The sun was rising.,My body cast a shadow over the grass.,1.0,0.031977778556998716
1861,317,He fell asleep on his couch.,The man was bitten by mosquitoes.,0.0,0.006072441494068389
1862,308,The sun emerged from the clouds.,The woman took her sweater off.,1.0,0.0041965142132404385
1863,312,The woman had an infection.,She took antibiotics.,1.0,0.14551656613179093
1864,1423,I put my head under the running faucet.,The water splashed in my face.,1.0,0.02918903022824689
1865,1406,I salesman's pitch was very good.,He persuaded me to buy the product.,1.0,0.023581880636531903
1866,1143,The man reached into his pocket.,The security guard questioned the man.,1.0,0.01290349978237886
1867,1096,She received a salary bonus.,The woman looked for a job.,0.0,0.010017703439081321
1868,1342,Her friend sat next to her at lunch.,The girl kept talking to her friend.,1.0,0.027082571748379483
1869,130,The product was heavily advertised.,Consumers recognized the product.,1.0,0.04597525598538457
1870,1168,I parked illegally.,My car was rejuvenated.,0.0,0.01633975378051112
1871,105,I anticipated the interviewer's questions.,I botched the job interview.,0.0,0.06786424717857553
1872,1448,My finger swelled.,I cut my nails.,0.0,0.0038419842684768203
1873,399,The man's watch was broken.,He waited at the bus stop.,0.0,0.025895754750180303
1874,25,She was attracted to him.,The woman gave the man her phone number.,1.0,0.00825548287973288
1875,1480,He sewed the hole in his pocket.,The man did not lose coins in his pocket anymore.,1.0,0.007359283437510723
1876,373,The woman hit a midlife crisis.,She retired.,0.0,0.004338713019086771
1877,1313,The woman wanted a divorce.,She cancelled her appointments.,0.0,0.0041562904124843965
1878,1082,She migrated from another country.,The woman was rich.,0.0,0.01308836594429373
1879,173,The host served dinner to his guests.,His guests went hungry.,0.0,0.055749470659784264
1880,375,His wife criticized him.,The man grieved.,0.0,0.020478432855541427
1881,27,The toddler became cranky.,Her mother fixed her hair into pigtails.,0.0,0.006779776346255137
1882,259,She wanted to thank her fans.,The celebrity wore sunglasses.,0.0,0.0009588338271671914
1883,1295,The girl strangled her friend.,Her friend choked.,1.0,0.022926488925260738
1884,1160,He told a racist joke.,The audience applauded the comedian on stage.,0.0,0.07503015320104088
1885,1189,The girl never learned to dance.,Her parents showed her how to dance.,1.0,0.014620182981453777
1886,1362,The man wearing a short-sleeved shirt ran away but there was a fence.,The sleeve ripped.,0.0,0.07561261911939801
1887,241,Everyone in the room was talking.,I got distracted from my conversation with the woman.,1.0,0.24609066754590353
1888,1178,I intentionally bumped into the stranger.,I ran away.,1.0,0.0038319671334248718
1889,226,I was shocked.,My jaw dropped open.,1.0,0.007121648460961983
1890,491,I lit the candle.,The wax on the candle hardened.,0.0,0.15233057784705972
1891,315,It was severely infected.,The doctors amputated the patient's leg.,1.0,0.017789263097736943
1892,493,He parallel parked on the street.,The man received a parking ticket.,0.0,0.03893130577234489
1893,1384,The floor contained broken glass.,The windows were left open.,0.0,0.08603833073073638
1894,3,The cafe reopened in a new location.,The women met for coffee.,0.0,0.029193508112560645
1895,156,I walked upstairs.,I chugged the pitcher of water.,0.0,0.009626854174425329
1896,1441,The son told his parents that a hamburger is not enough.,They ordered fries with the hamburger.,1.0,0.004426342085572923
1897,1359,We ordered a pizza but did not eat it all.,The pizza was delivered.,0.0,0.03426452941387553
1898,377,I made a resolution to eat a healthy diet.,I attended a yoga class.,0.0,0.03328489932720246
1899,488,The couple got engaged.,They took some time apart.,0.0,0.006803566147760727
1900,340,The parents shook a rattle in front of the baby.,The fussy baby calmed down.,1.0,0.05108904323357706
1901,409,I blew on the wick.,The flame on the candle went out.,1.0,0.26735961134155034
1902,1032,The man hated the shape of his chin.,He wore a hat.,0.0,0.038041108410311796
1903,90,His grandfather was blind.,The boy read the novel aloud to his grandfather.,1.0,0.007696791283733185
1904,262,He trusted the therapist.,The man revealed personal information to the therapist.,1.0,0.012750712436140578
1905,1369,The child drew on the table.,The tablecloth needed to be washed.,1.0,0.06027430574063977
1906,5,It was a surprise party.,The guests of the party hid behind the couch.,1.0,0.020394398327479583
1907,1028,He received the vaccine for the disease.,The child was not vaccinated but did not get the disease.,0.0,0.11545163699154432
1908,459,He took a nap.,The man fainted.,0.0,0.010598275634272505
1909,1229,I paid for friend's my ticket.,I paid her back.,0.0,0.013470496219932437
1910,247,The woman pressed down on the piano key.,A sound played.,1.0,0.043731773602661866
1911,1164,The man was local.,He asked for directions.,0.0,0.010714482361305358
1912,1069,The shop was undergoing renovation.,The shop was very popular.,0.0,0.009651453069542562
1913,1185,The woman was questioned about the scar on her face.,She hid the scar with makeup.,0.0,0.02993467396289285
1914,1373,The woman did not want to work anymore.,She went sky diving.,0.0,0.005012566544379882
1915,1207,They got along with their landlord.,The tenants lease for the apartment was extended.,1.0,0.11898474565965432
1916,1100,He was parking.,The driver looked into the rear camera.,1.0,0.017084304499491637
1917,112,The man begged for forgiveness.,The woman joked around with him.,0.0,0.025264701922231972
1918,75,The clock stopped ticking.,The clock showed the wrong time.,1.0,0.030370620077201642
1919,334,She had an allergic reaction.,The woman suffered amnesia.,0.0,0.011596382754928728
1920,9,The physician misdiagnosed the patient.,The patient filed a malpractice lawsuit against the physician.,1.0,0.0986591032628029
1921,417,The children trampled through her garden.,The woman banished the children from her property.,1.0,0.01000063099332931
1922,1150,The patient's family visited him.,The patient felt happy.,1.0,0.020000741463191432
1923,273,He caught a whiff of her perfume.,The man took notice of the woman.,1.0,0.005323740372178505
1924,1088,I finished eating.,I didn't have to do the dishes.,0.0,7.033997655334114e-05
1925,1227,The child obeyed her parents.,Her parents hugged her.,1.0,0.00472614856315005
1926,1488,The couple had a big fight.,They planned a wedding.,0.0,0.021780672453007723
1927,1332,The man was bitten by insects.,He put out his back.,0.0,0.008687270709677937
1928,127,Several witnesses of the crime testified against the suspect.,The suspect was convicted.,1.0,0.025270464294788606
1929,1231,The girl clenched the paper her in her fist.,The paper crinkled.,1.0,0.035244666076324836
1930,270,The potter put the clay in the oven.,The clay hardened.,1.0,0.040445465379994154
1931,1171,The motorcyclist let go of the throttle.,The motorcycle shot forward.,0.0,0.15212516025541
1932,79,The girl was angry with her friend.,The girl told a secret to her friend.,0.0,0.03143847028171258
1933,1419,He ran out of onions.,The cook went to the market.,1.0,0.027020605307532086
1934,364,I backed up my files.,The computer crashed.,0.0,0.008960860077735973
1935,190,The baby was wailing in his crib.,The mother picked up the baby.,1.0,0.042446801467546286
1936,1229,I paid for friend's my ticket.,I sought a refund.,1.0,0.030238104571930047
1937,294,I dropped it.,The egg splattered.,1.0,0.011037055307370426
1938,1344,I wanted to check the weather forecast.,I browsed the internet.,1.0,0.010136425424366042
1939,1293,The documents were loose.,I kept them in a secure place.,0.0,0.003685381086581577
1940,1334,She had an allergic reaction.,The woman got a body rash.,1.0,0.07876713851131627
1941,316,The mirror was smudged.,The girl stared at herself in the mirror.,0.0,0.006708761747023368
1942,77,He was addicted to nicotine.,The man craved a cigarette.,1.0,0.14394523828545183
1943,1278,The woman looked like her sister.,The woman invited her sister for coffee.,0.0,0.03268320542447372
1944,1301,She received her monthly bill.,The woman never used her credit card.,0.0,0.03048992291909959
1945,437,They were separated.,The couple travelled south for the winter.,0.0,0.005445396921772619
1946,1164,The man was local.,He drew a map.,1.0,0.012798442739544325
1947,1431,The caller drove through a long tunnel.,The caller waited on the line.,0.0,0.01712694572822884
1948,1061,The man walked alone on the street.,He was fined for littering.,0.0,0.01410783407969419
1949,1410,The man caught a cold on his way home.,He had a runny nose the next day.,1.0,0.08615171193278919
1950,311,I applied pressure to the cut on my arm.,It stopped bleeding.,1.0,0.02435449260726412
1951,309,He yelled whenever a player fumbled the ball.,The football coach lost his voice after the game.,1.0,0.0738368615699284
